Restaurant,Food_Name,Nutrients,Calories
Papa John's,"Pepperoni Pizzazz Pizza, Thin Crust","[{'value': 13, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 710, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",300
Papa John's,"Mediterranean Veggie Pizza Pizza, Thin Crust","[{'value': 5, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 410, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",180
Papa John's,"Pepperoni Pizzazz Pizza, Original Crust Small","[{'value': 10, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 620, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",250
Papa John's,"Taco Pizza Pizza, Original Crust Medium","[{'value': 11, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 680, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",280
Papa John's,"White Pizza Pizza, Original Crust Medium","[{'value': 8, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 400, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",200
Papa John's,"White Pizza Pizza, Original Crust Small","[{'value': 7, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 190, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 380, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",190
Papa John's,"Hawaiian Chicken Pizza Pizza, Thin Crust","[{'value': 10, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 190, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 430, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",190
Papa John's,"White Pizza Pizza, Original Crust Large","[{'value': 8, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 450, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",230
Little Caesars Pizza,"Thin Crust Pizza, Cheese","[{'value': 6, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 130, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 190, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",130
Little Caesars Pizza,"Classic Round Pizza, Veggie","[{'value': 13, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 570, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",270
Little Caesars Pizza,"Thin Crust Pizza, Pepperoni","[{'value': 7, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 270, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",150
Little Caesars Pizza,"Classic Round Pizza, Italian Sausage","[{'value': 13, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 510, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",270
Little Caesars Pizza,"Classic Round Pizza Slice Topping, Beef","[{'value': 1, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 25, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 100, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",25
Little Caesars Pizza,"Classic Round Pizza Slice Topping, Pineapple","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 3, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Little Caesars Pizza,"Deep Dish Pizza Slice Topping, Bacon","[{'value': 2, 'attr_id': 203}, {'value': 3.5, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 35, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 100, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",35
Little Caesars Pizza,"Deep Dish Pizza Slice Topping, Onion","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 1, 'attr_id': 205}, {'value': 5, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",5
Little Caesars Pizza,"Deep Dish Pizza Slice Topping, Pineapple","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 15, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",15
Little Caesars Pizza,"Deep!Deep! Dish Pizza, Ultimate Supreme","[{'value': 18, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 41, 'attr_id': 205}, {'value': 400, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 780, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",400
Little Caesars Pizza,"Stuffed Crust Deep!Deep! Pizza, Cheese","[{'value': 19, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 41, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 710, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",380
Little Caesars Pizza,"Classic Round Pizza, Ultimate Supreme","[{'value': 14, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 630, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",300
Little Caesars Pizza,"Deep!Deep! Dish Pizza, Veggie","[{'value': 16, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 41, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 640, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",340
Little Caesars Pizza,"Classic Round Pizza Slice Topping, Onion","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 1, 'attr_id': 205}, {'value': 5, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",5
Little Caesars Pizza,"Classic Round Pizza, 3 Meat Treat","[{'value': 15, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 690, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",330
Little Caesars Pizza,"Deep!Deep! Dish Pizza, Italian Sausage","[{'value': 16, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 350, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 610, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",350
Little Caesars Pizza,"Classic Round Pizza Slice Topping, Extra Cheese","[{'value': 2, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 30, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 70, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",30
Little Caesars Pizza,"Classic Round Pizza Slice Topping, Italian Sausage","[{'value': 1, 'attr_id': 203}, {'value': 2.5, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 30, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 90, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",30
Little Caesars Pizza,"Deep Dish Pizza Slice Topping, Canned Mushroom","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 5, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 45, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",5
Little Caesars Pizza,"Hot-N-Ready Classic Round Pizza, Cheese","[{'value': 12, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 420, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",250
Taco Bell,Mexican Pizza,"[{'value': 19, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 960, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 40, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",530
Domino's,"12 inch Medium Hand Tossed Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 80, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"14 inch Large Brooklyn Pizza, Pizza Sauce","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 3, 'attr_id': 205}, {'value': 15, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 150, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",15
Domino's,"10 inch Crunchy Thin Crust Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 115, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"10 inch Small Hand Tossed Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 75, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"16 inch Large Hand Tossed Pizza, Pizza Sauce","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 3, 'attr_id': 205}, {'value': 15, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 150, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",15
Domino's,"12 inch Medium Pan Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 1, 'attr_id': 205}, {'value': 5, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 55, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",5
Domino's,"14 inch Large Hand Tossed Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 115, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"16 inch Extra Large Brooklyn Pizza, Pizza Sauce","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 20, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 200, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",20
Domino's,"12 inch Medium Crunchy Thin Crust Pizza, Pizza Sauce","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 3, 'attr_id': 205}, {'value': 15, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 160, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",15
Domino's,"10 inch Small Gluten Free Pizza, Pizza Sauce","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 3, 'attr_id': 205}, {'value': 15, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 150, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",15
Domino's,"6 inch Personal Hand Tossed Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 75, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"14 inch Large Crunchy Thin Crust Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 115, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"8 inch Extra Small Hand Tossed Pizza, Pizza Sauce","[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 115, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Domino's,"Deluxe Hand Tossed Pizza, XLarge","[{'value': 16, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 410, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 890, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",410
Domino's,"ExtravaganZZa Hand Tossed Pizza, Small","[{'value': 11, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 650, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",260
Domino's,"ExtravaganZZa Hand Tossed Pizza, XLarge","[{'value': 22, 'attr_id': 203}, {'value': 24, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1310, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",510
Domino's,"Deluxe Hand Tossed Pizza, Large","[{'value': 12, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 670, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",320
Domino's,"ExtravaganZZa Hand Tossed Pizza, Medium","[{'value': 12, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 28, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 710, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",280
Domino's,"MeatZZa Hand Tossed Pizza, XLarge","[{'value': 22, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1250, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",490
Domino's,"MeatZZa Hand Tossed Pizza, Small","[{'value': 11, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 630, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",260
Pizza Hut,Taco Pizza *Local Specialty* - Personal Pan Pizza Slice,"[{'value': 7, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 19, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 330, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",170
Pizza Hut,Blueberry Dessert Pizza,"[{'value': 4, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 46, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 21, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 190, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",230
Pizza Hut,Apple Dessert Pizza,"[{'value': 4, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 25, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 190, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",250
Pizza Hut,Cherry Dessert Pizza,"[{'value': 4, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 22, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 190, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",240
Pizza Hut,Pepperoni - Heart Shape Pizza,"[{'value': 67, 'attr_id': 203}, {'value': 72, 'attr_id': 204}, {'value': 152, 'attr_id': 205}, {'value': 1520, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 12, 'attr_id': 291}, {'value': 3120, 'attr_id': 307}, {'value': 180, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 31, 'attr_id': 606}]",1520
Pizza Hut,Stuffed Pizza Roller (1),"[{'value': 9, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 520, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",230
Pizza Hut,Supreme - Heart Shape Pizza,"[{'value': 72, 'attr_id': 203}, {'value': 80, 'attr_id': 204}, {'value': 159, 'attr_id': 205}, {'value': 1640, 'attr_id': 208}, {'value': 13, 'attr_id': 269}, {'value': 14, 'attr_id': 291}, {'value': 3310, 'attr_id': 307}, {'value': 195, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 34, 'attr_id': 606}]",1640
Pizza Hut,Extra Pizza BBQ Dipping Sauce,"[{'value': 1, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 120, 'attr_id': 208}, {'value': 24, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 320, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",120
Pizza Hut,Pepperoni - Express Personal Pan Pizza,"[{'value': 6, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 17, 'attr_id': 205}, {'value': 160, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 330, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",160
